ID,Local_ID,Language_ID,Parameter_ID,Value,Form,Segments,Comment,Source,Cognacy,Loan,Graphemes,Profile,Inflected_Forms
tomo1244-1-330_fruitmeatofcoconutarecanutpandanuspulpofapalmortreeinnards-1,,tomo1244-1,330_fruitmeatofcoconutarecanutpandanuspulpofapalmortreeinnards,mita,mita,m i t a,loan from Sulka? (cf. Parkinson 1907: 778: <ka mīt> 'Frucht' ['fruit']),BarlowKillian2023,,,^ m i t a $,default,e=mita (pl); mita e=n (3sg)
tomo1244-1-185_coconutcream-1,,tomo1244-1,185_coconutcream,mlep,mlep,m l e p,or is this /m=lep/?,BarlowKillian2023,,,^ m l e p $,default,
tomo1244-1-955_yamspwhiteandyellowyam-1,,tomo1244-1,955_yamspwhiteandyellowyam,mliu,mliu,m l i u,or is this /m=liu/?,BarlowKillian2023,,,^ m l i u $,default,
tomo1244-1-580_pulpoftree-1,,tomo1244-1,580_pulpoftree,mnam,mnam,m n a m,"same as 'palm, sole'? (more general meaning of 'inside' of something?)",BarlowKillian2023,,,^ m n a m $,default,
tomo1244-1-890_treesppinetree-1,,tomo1244-1,890_treesppinetree,mobiu,mobiu,m o b i u,is this different from /mabiu/ 'island lychee'?,BarlowKillian2023,,,^ m o b i u $,default,
tomo1244-1-331_fruitsp-1,,tomo1244-1,331_fruitsp,morosi,morosi,m o r o s i,perhaps a type of citrus fruit,BarlowKillian2023,,,^ m o r o s i $,default,
tomo1244-1-702_tarospdescribedasthunderstriketaro-1,,tomo1244-1,702_tarospdescribedasthunderstriketaro,motomlap,motomlap,m o t o m l a p,literally 'blood hit'?,BarlowKillian2023,,,^ m o t o m l a p $,default,
tomo1244-1-569_plantsp-3,,tomo1244-1,569_plantsp,msin,msin,m s i n,derived from an adejctive /sin/?,BarlowKillian2023,,,^ m s i n $,default,
tomo1244-1-175_citrusfruit-1,,tomo1244-1,175_citrusfruit,mulie,mulie,m u l i e,loan from Tok Pisin /muli/ 'citrus fruit',BarlowKillian2023,,,^ m u l i e $,default,
tomo1244-1-163_chewedupbetelnuttpmeme-1,,tomo1244-1,163_chewedupbetelnuttpmeme,mum,mum,m u m,,BarlowKillian2023,,,^ m u m $,default,m=mum (sg)
tomo1244-1-701_taro-1,,tomo1244-1,701_taro,muop,muop,m u o p,same as 'navel'?,BarlowKillian2023,,,^ m u o p $,default,"ne=muop (sg), e=muop (pl); buŋ-muop (prefix /buŋ-/)"
tomo1244-1-569_plantsp-4,,tomo1244-1,569_plantsp,nek,nek,n e k,same as 'trash'?,BarlowKillian2023,,,^ n e k $,default,e=nek (pl)
tomo1244-1-460_limetpkambang-1,,tomo1244-1,460_limetpkambang,nobeŋ,nobeŋ,n o b e ŋ,from *n-hobeŋ?; cf. /hobeŋ/ 'lime (plural)',BarlowKillian2023,,,^ n o b e ŋ $,default,e=hobeŋ (pl)
tomo1244-1-186_coconutfrondmidribusedasabroom-1,,tomo1244-1,186_coconutfrondmidribusedasabroom,nok,nok,n o k,Simon Mangil: <nok>,BarlowKillian2023,,,^ n o k $,default,
tomo1244-1-916_vinespvinewiththornsusedtomakeneedles-1,,tomo1244-1,916_vinespvinewiththornsusedtomakeneedles,ŋaerap,ŋaerap,ŋ a e r a p,,BarlowKillian2023,,,^ ŋ a e r a p $,default,
tomo1244-1-879_treespcanariumtreegalipnut-1,,tomo1244-1,879_treespcanariumtreegalipnut,ŋali,ŋali,ŋ a l i,,BarlowKillian2023,,,^ ŋ a l i $,default,ka-ŋali (prefix /ka-/)
tomo1244-1-154_canegrasstppitpit-1,,tomo1244-1,154_canegrasstppitpit,ŋapa,ŋapa,ŋ a p a,same as 'roe'?,BarlowKillian2023,,,^ ŋ a p a $,default,
tomo1244-1-885_treesphibiscustreetpmangas-1,,tomo1244-1,885_treesphibiscustreetpmangas,ŋi,ŋi,ŋ i,"also /teme/, based on Grace (1955a)",BarlowKillian2023,,,^ ŋ i $,default,e=ŋi (pl); ka-ŋi (prefix /ka-/)
tomo1244-1-259_eyesideofcoconutshell-1,,tomo1244-1,259_eyesideofcoconutshell,ŋom a bulme,ŋom a bulme,ŋ o m + a + b u l m e,literally 'eye of fruit-coconut',BarlowKillian2023,,,^ ŋ o m + a + b u l m e $,default,
tomo1244-1-951_yammound-1,,tomo1244-1,951_yammound,ŋoup,ŋoup,ŋ o u p,,BarlowKillian2023,,,^ ŋ o u p $,default,
tomo1244-1-883_treesphardwoodtreenewguineateaktpgaramut-1,,tomo1244-1,883_treesphardwoodtreenewguineateaktpgaramut,olsak,olsak,o l s a k,initial /o-/ is unexpected; is [o] from /au/?,BarlowKillian2023,,,^ o l s a k $,default,e=olsak (pl); ka-olsak (prefix /ka-/)
tomo1244-1-331_fruitsp-2,,tomo1244-1,331_fruitsp,pae,pae,p a e,perhaps a type of citrus fruit,BarlowKillian2023,,,^ p a e $,default,
tomo1244-1-187_coconutfrondtppangal-1,,tomo1244-1,187_coconutfrondtppangal,pagas,pagas,p a g a s,Simon Mangil: <pgas> or <pagas>; loan from Mengen? (cf. Madden 2006: 33: <pagasi> 'coconut branch'),BarlowKillian2023,,,^ p a g a s $,default,la-pagas ('piece of frond') (prefix /la-/)
tomo1244-1-507_mushroom-2,,tomo1244-1,507_mushroom,palieŋ,palieŋ,p a l i e ŋ,same as 'ear'?; also /lieŋ/,BarlowKillian2023,,,^ p a l i e ŋ $,default,
tomo1244-1-964_youngarecapalm-1,,tomo1244-1,964_youngarecapalm,pama,pama,p a m a,,BarlowKillian2023,,,^ p a m a $,default,e=pama (pl); ka-pama (prefix /ka-/)
tomo1244-1-331_fruitsp-3,,tomo1244-1,331_fruitsp,pamalo,pamalo,p a m a l o,perhaps a type of citrus fruit; loan from Tok Pisin /pomelo/ 'pomelo'?,BarlowKillian2023,,,^ p a m a l o $,default,
tomo1244-1-554_pandanusspusedforthatchroofsandmatsalsoeaten-1,,tomo1244-1,554_pandanusspusedforthatchroofsandmatsalsoeaten,para,para,p a r a,,BarlowKillian2023,,,^ p a r a $,default,"e=para (pk); ka-para (prefix /ka-/), buŋ-para (prefix /buŋ-/)"
tomo1244-1-142_branch-1,,tomo1244-1,142_branch,pehe,pehe,p e h e,cf. /he/ 'stick'; usually possessed; also /rahe/,BarlowKillian2023,,,^ p e h e $,default,e=pehe (pl); pehe=n (3sg)
tomo1244-1-197_cordylineplanttptangetskirtforwomengrassskirttppurpur-1,,tomo1244-1,197_cordylineplanttptangetskirtforwomengrassskirttppurpur,piel,piel,p i e l,,BarlowKillian2023,,,^ p i e l $,default,"e=piel (pl); ra-piel (prefix /ra-/), e=ra-piel (pl)"
tomo1244-1-95_barkofatree-1,,tomo1244-1,95_barkofatree,pla uβe,pla uβe,p l a + u β e,literally 'skin tree',BarlowKillian2023,,,^ p l a + u β e $,default,
tomo1244-1-94_bark-1,,tomo1244-1,94_bark,plahe,plahe,p l a h e,from /pla/ 'skin' with /he/ 'stick',BarlowKillian2023,,,^ p l a h e $,default,e=plahe (pl)
tomo1244-1-570_plantspplantusedasperfume-2,,tomo1244-1,570_plantspplantusedasperfume,pora,pora,p o r a,,BarlowKillian2023,,,^ p o r a $,default,e=pora (pl); buŋ-pora (prefix /buŋ-/)
tomo1244-1-603_sago-1,,tomo1244-1,603_sago,prae,prae,p r a e,loan from Tok Pisin /praim (saksak)/ 'fried (sago)'; also /saksak/,BarlowKillian2023,,,^ p r a e $,default,
tomo1244-1-153_buttressrootsp-2,,tomo1244-1,153_buttressrootsp,pto,pto,p t o,cf. Ross (1980): <eptolon> '(his) bone'; sometimes pronounced [to],BarlowKillian2023,,,^ p t o $,default,"pto e=n (3sg); ne=pto (sg), e=pto (pl)"
tomo1244-1-108_betelpepperseed-1,,tomo1244-1,108_betelpepperseed,puk ul,puk ul,p u k + u l,literally 'piece betel pepper',BarlowKillian2023,,,^ p u k + u l $,default,
tomo1244-1-893_treespwalnuttree-1,,tomo1244-1,893_treespwalnuttree,puro,puro,p u r o,,BarlowKillian2023,,,^ p u r o $,default,
tomo1244-1-145_breadfruitleaf-1,,tomo1244-1,145_breadfruitleaf,rabiria,rabiria,r a b i r i a,prefix /ra-/ with /biria/ 'breadfruit',BarlowKillian2023,,,^ r a b i r i a $,default,
tomo1244-1-69_arecaleaf-1,,tomo1244-1,69_arecaleaf,rabu,rabu,r a b u,prefix /ra-/ with /bu/ 'areca',BarlowKillian2023,,,^ r a b u $,default,e=ra-bu (pl) (prefix /ra-/)
tomo1244-1-738_tobaccoleaf-1,,tomo1244-1,738_tobaccoleaf,rabuolak,rabuolak,r a b u o l a k,prefix /ra-/ with /buolak/ 'tobacco',BarlowKillian2023,,,^ r a b u o l a k $,default,
tomo1244-1-184_coconutbarkfiber-1,,tomo1244-1,184_coconutbarkfiber,rabus,rabus,r a b u s,prefix /ra-/?,BarlowKillian2023,,,^ r a b u s $,default,
tomo1244-1-950_yamleaf-1,,tomo1244-1,950_yamleaf,rahian,rahian,r a h i a n,prefix /ra-/ with /hian/ 'yam',BarlowKillian2023,,,^ r a h i a n $,default,
tomo1244-1-190_coconutleaftpbombom-1,,tomo1244-1,190_coconutleaftpbombom,ralme,ralme,r a l m e,prefix /ra-/ with /lme/ 'coconut',BarlowKillian2023,,,^ r a l m e $,default,e=ra-lme (pl) (prefix /ra-/)
tomo1244-1-91_bananaleaf-1,,tomo1244-1,91_bananaleaf,ramao,ramao,r a m a o,prefix /ra-/ 'leaf' with /mao/ 'banana'; also /talu,BarlowKillian2023,,,^ r a m a o $,default,e=ra-mao (pl) (prefix /ra-/)
tomo1244-1-450_leafofthehibiscustree-1,,tomo1244-1,450_leafofthehibiscustree,raŋi,raŋi,r a ŋ i,prefix /ra-/ with /ŋi/ 'hibiscus tree',BarlowKillian2023,,,^ r a ŋ i $,default,
tomo1244-1-553_pandanusleaf-1,,tomo1244-1,553_pandanusleaf,rapara,rapara,r a p a r a,prefix /ra-/ with /para/ 'pandanus',BarlowKillian2023,,,^ r a p a r a $,default,
tomo1244-1-706_tarospredtaroplantedbywater-1,,tomo1244-1,706_tarospredtaroplantedbywater,rarae,rarae,r a r a e,prefix /ra-/?,BarlowKillian2023,,,^ r a r a e $,default,
tomo1244-1-107_betelpepperleaftplipdaka-1,,tomo1244-1,107_betelpepperleaftplipdaka,raul,raul,r a u l,prefix /ra-/ with /ul/ 'betel pepper',BarlowKillian2023,,,^ r a u l $,default,
tomo1244-1-451_leafoftheilimotree-1,,tomo1244-1,451_leafoftheilimotree,raulum,raulum,r a u l u m,prefix /ra-/ with /ulum/ 'ilimo tree',BarlowKillian2023,,,^ r a u l u m $,default,
tomo1244-1-551_palmflower-1,,tomo1244-1,551_palmflower,rihi,rihi,r i h i,,BarlowKillian2023,,,^ r i h i $,default,"ne=rihi (sg), e=rihi (pl)"
tomo1244-1-339_fuzztpmosong-1,,tomo1244-1,339_fuzztpmosong,rir,rir,r i r,or is this /orir/? (but initial /o-/ is unexpected); cf. /βrik/ 'dew',BarlowKillian2023,,,^ r i r $,default,
tomo1244-1-449_leaf-1,,tomo1244-1,449_leaf,ro,ro,r o,cf. class term /ra-/,BarlowKillian2023,,,^ r o $,default,"ne=ro (sg), e=ro (pl); raro (prefix /ra-/), ne=raro (sg)"
tomo1244-1-603_sago-2,,tomo1244-1,603_sago,saksak,saksak,s a k s a k,loan from Tok Pisin /saksak/ 'sago'; also /prae/,BarlowKillian2023,,,^ s a k s a k $,default,
tomo1244-1-72_arecoidpalmspwildarecoidpalm-1,,tomo1244-1,72_arecoidpalmspwildarecoidpalm,salo,salo,s a l o,also /silo/,BarlowKillian2023,,,^ s a l o $,default,
tomo1244-1-570_plantspplantusedasperfume-3,,tomo1244-1,570_plantspplantusedasperfume,serende,serende,s e r e n d e,,BarlowKillian2023,,,^ s e r e n d e $,default,
tomo1244-1-72_arecoidpalmspwildarecoidpalm-2,,tomo1244-1,72_arecoidpalmspwildarecoidpalm,silo,silo,s i l o,also /salo/,BarlowKillian2023,,,^ s i l o $,default,ka-silo (prefix /ka-/)
tomo1244-1-233_dryarecanutoldarecanut-1,,tomo1244-1,233_dryarecanutoldarecanut,sok,sok,s o k,or is this an adjective?,BarlowKillian2023,,,^ s o k $,default,m-sok (prefix /me-/?)
tomo1244-1-953_yamsppurpleyam-1,,tomo1244-1,953_yamsppurpleyam,sos,sos,s o s,,BarlowKillian2023,,,^ s o s $,default,
tomo1244-1-91_bananaleaf-2,,tomo1244-1,91_bananaleaf,talu,talu,t a l u,also /ramao/,BarlowKillian2023,,,^ t a l u $,default,e=talu (pl); ra-talu (prefix /ra-/)
tomo1244-1-234_drycoconut-1,,tomo1244-1,234_drycoconut,tarai,tarai,t a r a i,loan from Tok Pisin /drai/ 'dry (coconut)',BarlowKillian2023,,,^ t a r a i $,default,buŋ-tarai (prefix /buŋ-/)
tomo1244-1-891_treespseaalmondtreetptalis-1,,tomo1244-1,891_treespseaalmondtreetptalis,tli,tli,t l i,,BarlowKillian2023,,,^ t l i $,default,
tomo1244-1-587_rattancanetpkanda-1,,tomo1244-1,587_rattancanetpkanda,ton,ton,t o n,,BarlowKillian2023,,,^ t o n $,default,"n=don (sg) (?), e=ton (pl); ka-ton (prefix /ka-/), ra-ton (prefix /ra-/)"
tomo1244-1-459_limespatulalimestick-1,,tomo1244-1,459_limespatulalimestick,toŋkue,toŋkue,t o ŋ k u e,"also /nopige/ or /nopihe/, based on Grace (1955a)",BarlowKillian2023,,,^ t o ŋ k u e $,default,ka-toŋkue (prefix /ka-/)
tomo1244-1-156_cassava-1,,tomo1244-1,156_cassava,topiok,topiok,t o p i o k,loan from Tok Pisin /tapiok/ 'cassava'; also /buol/,BarlowKillian2023,,,^ t o p i o k $,default,"e=topiok (pl); buŋ-topiok (prefix /buŋ-/), ka-topiok (prefix /ka-/)"
tomo1244-1-703_tarospgreentarowithpurplestripes-1,,tomo1244-1,703_tarospgreentarowithpurplestripes,torio,torio,t o r i o,,BarlowKillian2023,,,^ t o r i o $,default,
tomo1244-1-909_vegetablesptpaibika-1,,tomo1244-1,909_vegetablesptpaibika,uʝe,uʝe,u ʝ e,"Simon Mangil: <wye>? <uuye> ""double-u y e""",BarlowKillian2023,,,^ u ʝ e $,default,"e=uʝe (pl); ka-uʝe (prefix /ka-/), ra-uʝe (prefix /ra-/)"
tomo1244-1-109_betelpeppertpdaka-2,,tomo1244-1,109_betelpeppertpdaka,ul,ul,u l,also /beul/,BarlowKillian2023,,,^ u l $,default,e=ul (pl); buŋ-ul (prefix /buŋ-/)
tomo1244-1-938_wildbetelpepper-1,,tomo1244-1,938_wildbetelpepper,ul blik,ul blik,u l + b l i k,"literally 'betel pepper bad'?; or, 'betel pepper cuscus'?",BarlowKillian2023,,,^ u l + b l i k $,default,e=ul blik (pl)
tomo1244-1-886_treespilimotreetperima-1,,tomo1244-1,886_treespilimotreetperima,ulum,ulum,u l u m,,BarlowKillian2023,,,^ u l u m $,default,e=ulum (pl); ka-ulum (prefix /ka-/)
tomo1244-1-877_tree-1,,tomo1244-1,877_tree,uβe,uβe,u β e,the underlying form is uncertain,BarlowKillian2023,,,^ u β e $,default,ne=uβe (sg)
tomo1244-1-274_fattenedpalmstemusedforflooringtplimbum-1,,tomo1244-1,274_fattenedpalmstemusedforflooringtplimbum,βagam,βagam,β a g a m,,BarlowKillian2023,,,^ β a g a m $,default,
tomo1244-1-884_treesphardwoodtreetpkalopilum-1,,tomo1244-1,884_treesphardwoodtreetpkalopilum,βaŋa,βaŋa,β a ŋ a,,BarlowKillian2023,,,^ β a ŋ a $,default,e=βaŋa (pl)
tomo1244-1-458_limecontainergourdsp-1,,tomo1244-1,458_limecontainergourdsp,βaŋgrem,βaŋgrem,β a ŋ g r e m,,BarlowKillian2023,,,^ β a ŋ g r e m $,default,
tomo1244-1-907_vegetablespbeanwithblackseeds-1,,tomo1244-1,907_vegetablespbeanwithblackseeds,βat,βat,β a t,,BarlowKillian2023,,,^ β a t $,default,
tomo1244-1-570_plantspplantusedasperfume-4,,tomo1244-1,570_plantspplantusedasperfume,βaβen,βaβen,β a β e n,,BarlowKillian2023,,,^ β a β e n $,default,
tomo1244-1-958_yamspyamshapedlikeacoilingsnake-1,,tomo1244-1,958_yamspyamshapedlikeacoilingsnake,βim,βim,β i m,,BarlowKillian2023,,,^ β i m $,default,
tomo1244-1-333_fruitspmango-1,,tomo1244-1,333_fruitspmango,βoi,βoi,β o i,the underlying form is uncertain,BarlowKillian2023,,,^ β o i $,default,buŋ-βoi (prefix /buŋ-/) ra-βoi ('mango leaf') (prefix /ra-/)
tomo1244-1-915_vinespvineusedtomakefishinghooks-1,,tomo1244-1,915_vinespvineusedtomakefishinghooks,βuŋglie,βuŋglie,β u ŋ g l i e,cf. /glie/ 'shield',BarlowKillian2023,,,^ β u ŋ g l i e $,default,ka-βuŋglie (prefix /ka-/)
tomo1244-1-100_beamofsunlight-1,,tomo1244-1,100_beamofsunlight,ban,ban,b a n,"cf. /ban/ 'to shine', based on Ross (1980)",BarlowKillian2023,,,^ b a n $,default,ŋ=ha m=ban (sg)
tomo1244-1-517_night-1,,tomo1244-1,517_night,beŋ,beŋ,b e ŋ,,BarlowKillian2023,,,^ b e ŋ $,default,"m=beŋ (sg), ne=m=beŋ (sg) (double singular marking?), e=beŋ (pl)"
tomo1244-1-568_plain-1,,tomo1244-1,568_plain,biam,biam,b i a m,cf. Grace (1955a): <biam> 'mat',BarlowKillian2023,,,^ b i a m $,default,
tomo1244-1-204_creekditch-1,,tomo1244-1,204_creekditch,buom,buom,b u o m,Simon Mangil: <buom>,BarlowKillian2023,,,^ b u o m $,default,"m=buom (sg), e=buom (pl)"
tomo1244-1-322_forestwoodsjungle-1,,tomo1244-1,322_forestwoodsjungle,burdel,burdel,b u r d e l,"prefix /bur-/, from prefix /buŋ-/, with /del/ 'grass'?; literally 'thick grassland'?",BarlowKillian2023,,,^ b u r d e l $,default,
tomo1244-1-638_smokecigarette-1,,tomo1244-1,638_smokecigarette,burmil,burmil,b u r m i l,"prefix /bur-/, from prefix /buŋ-/?; cf. /gomil/ 'cloud'",BarlowKillian2023,,,^ b u r m i l $,default,"ne=burmil (sg), e=burmil (pl)"
tomo1244-1-384_headwaterriversource-1,,tomo1244-1,384_headwaterriversource,deli e nuʝe,deli e nuʝe,d e l i + e + n u ʝ e,literally 'mouth of water',BarlowKillian2023,,,^ d e l i + e + n u ʝ e $,default,
tomo1244-1-244_earthquake-1,,tomo1244-1,244_earthquake,delkin,delkin,d e l k i n,cf. /del/ 'grass'; cf. /kinkin/ 'ache',BarlowKillian2023,,,^ d e l k i n $,default,
tomo1244-1-617_shadowshadesoulspirit-1,,tomo1244-1,617_shadowshadesoulspirit,do,do,d o,,BarlowKillian2023,,,^ d o $,default,"do-n (3sg); ne=do-n (3sg)/(sg), e=do-n (3sg)/(pl)"
tomo1244-1-691_swamp-1,,tomo1244-1,691_swamp,dran,dran,d r a n,also /βaker niu/,BarlowKillian2023,,,^ d r a n $,default,"n=dran (sg), e=ndran (pl) (?) (heavy prenasalization?)"
tomo1244-1-182_cloud-1,,tomo1244-1,182_cloud,gomil,gomil,g o m i l,"also /βarhek/; /iga/, based on Grace (1955a)",BarlowKillian2023,,,^ g o m i l $,default,e=gomil (pl); buŋ-gomil (prefix /buŋ-/)
tomo1244-1-193_coldplaceice-1,,tomo1244-1,193_coldplaceice,gon,gon,g o n,,BarlowKillian2023,,,^ g o n $,default,e=gon (pl)
tomo1244-1-487_milkyway-1,,tomo1244-1,487_milkyway,gur,gur,g u r,the appearance of the Milky Way foretells a death,BarlowKillian2023,,,^ g u r $,default,
tomo1244-1-690_sundaytimedaycountabletime-1,,tomo1244-1,690_sundaytimedaycountabletime,ha,ha,h a,same as 'to bite'?; this word almost always has a singular marker: /ŋ=ha/; Simon Mangil: <ngha>,BarlowKillian2023,,,^ h a $,default,"ŋ=ha (sg), e=ha (pl)"
tomo1244-1-630_sky-1,,tomo1244-1,630_sky,heam,heam,h e a m,also /hiam/; cf. Grace (1955a) <hɛam>,BarlowKillian2023,,,^ h e a m $,default,
tomo1244-1-585_rainsplural-1,,tomo1244-1,585_rainsplural,her,her,h e r,/h/ might imply plural; cf. /ner/ 'rain',BarlowKillian2023,,,^ h e r $,default,e=her (pl)
tomo1244-1-630_sky-2,,tomo1244-1,630_sky,hiam,hiam,h i a m,also /heam/,BarlowKillian2023,,,^ h i a m $,default,
tomo1244-1-75_ashesdust-1,,tomo1244-1,75_ashesdust,ho,ho,h o,or /ŋ/ is analyzed as part of root: /ŋho/,BarlowKillian2023,,,^ h o $,default,"ŋ=ho (sg), ne=ho (sg), e=ho (pl), e=ŋho (pl) (?); ŋ=ho lo-n (3sg)/(sg)"
tomo1244-1-161_charcoal-1,,tomo1244-1,161_charcoal,hodiŋtoŋ,hodiŋtoŋ,h o d i ŋ t o ŋ,literally 'ash thorn black'?,BarlowKillian2023,,,^ h o d i ŋ t o ŋ $,default,e=hodiŋtoŋ (pl)
tomo1244-1-960_yearpeaceceremony-1,,tomo1244-1,960_yearpeaceceremony,hona,hona,h o n a,,BarlowKillian2023,,,^ h o n a $,default,e=hona (pl)
tomo1244-1-939_windheart-1,,tomo1244-1,939_windheart,iluk,iluk,i l u k,Simon Mangil: <iluk>; cf. Kol <ˈilu> 'wind' (Lindrud 1980: 180),BarlowKillian2023,,,^ i l u k $,default,e=iluk (pl); iluk lo-n (3sg)
tomo1244-1-284_fire-1,,tomo1244-1,284_fire,ʝu,ʝu,ʝ u,"same as 'hair'?; this word almost always occurs with /n=/, which may be part of the root: it is pronounced with a diphthong: [niu]; possible reanalysis of singular /n/; cf. /kaʝu/ 'lit piece of firewood'",BarlowKillian2023,,,^ ʝ u $,default,"n=ʝu [niu] (sg), e=ʝu (pl)"
tomo1244-1-590_reef-1,,tomo1244-1,590_reef,kade,kade,k a d e,prefix /ka-/?; related to /nde/ 'ocean'?,BarlowKillian2023,,,^ k a d e $,default,e=kade (pl)
tomo1244-1-463_litpieceoffirewood-1,,tomo1244-1,463_litpieceoffirewood,kaʝu,kaʝu,k a ʝ u,prefix /ka-/ with /ʝu/ 'fire'; same as 'body hair'?,BarlowKillian2023,,,^ k a ʝ u $,default,
tomo1244-1-443_lagoon-1,,tomo1244-1,443_lagoon,kakβal,kakβal,k a k β a l,"prefix /ka-/?; or, is this related to /kakae/ 'small'?",BarlowKillian2023,,,^ k a k β a l $,default,
tomo1244-1-148_breeze-1,,tomo1244-1,148_breeze,kame,kame,k a m e,cf. /kame-/ 'knuckle',BarlowKillian2023,,,^ k a m e $,default,
tomo1244-1-491_moonmonth-1,,tomo1244-1,491_moonmonth,kaŋ,kaŋ,k a ŋ,loan from Sulka? (cf. Parkinson 1907: 779: <a kienho> 'Mond' ['moon']; cf. Lindrud 1980: 178: <aḳeᵋŋho> 'moon'); same as 'conch sp.'?; also /pu/?,BarlowKillian2023,,,^ k a ŋ $,default,"ne=kaŋ (sg), e=kaŋ (pl); buŋ-kaŋ (prefix /buŋ-/)"
tomo1244-1-76_ashpit-1,,tomo1244-1,76_ashpit,kaŋho,kaŋho,k a ŋ h o,contains /ho/ 'ashes'; related to /kaŋ/ 'moon'?,BarlowKillian2023,,,^ k a ŋ h o $,default,
tomo1244-1-584_rainbow-1,,tomo1244-1,584_rainbow,kapietom,kapietom,k a p i e t o m,prefix /ka-/?,BarlowKillian2023,,,^ k a p i e t o m $,default,e=kapietom (pl)
tomo1244-1-322_forestwoodsjungle-2,,tomo1244-1,322_forestwoodsjungle,kariŋ,kariŋ,k a r i ŋ,same as 'to scratch'?; also /ledel/,BarlowKillian2023,,,^ k a r i ŋ $,default,"e=kariŋ (pl), e=riŋ (pl) (without prefix /ka-/?)"
tomo1244-1-930_whirlpool-1,,tomo1244-1,930_whirlpool,kelkel,kelkel,k e l k e l,reduplication; cf. Grace (1955a): <kɛlkɛl> 'float',BarlowKillian2023,,,^ k e l k e l $,default,
tomo1244-1-605_sandrice-1,,tomo1244-1,605_sandrice,kin,kin,k i n,variable singular marking possible? (cf. Parkinson 1907: 779: <nkin> 'Sand' ['sand']),BarlowKillian2023,,,^ k i n $,default,"ŋ=kin (sg), n=kin (sg) (?); e=kin (pl)"
tomo1244-1-212_darkness-1,,tomo1244-1,212_darkness,kinero,kinero,k i n e r o,,BarlowKillian2023,,,^ k i n e r o $,default,
tomo1244-1-261_fallowgardenagardenthathasbecomeovergrown-1,,tomo1244-1,261_fallowgardenagardenthathasbecomeovergrown,kiβa,kiβa,k i β a,,BarlowKillian2023,,,^ k i β a $,default,
tomo1244-1-572_pleiades-1,,tomo1244-1,572_pleiades,knomsa,knomsa,k n o m s a,there is a story relating the Pleiades to fireflies,BarlowKillian2023,,,^ k n o m s a $,default,
tomo1244-1-597_rivermouthestuary-1,,tomo1244-1,597_rivermouthestuary,kobi e nuʝe,kobi e nuʝe,k o b i + e + n u ʝ e,literally 'bottom of water',BarlowKillian2023,,,^ k o b i + e + n u ʝ e $,default,ne=kobi e nuʝe (sg)
tomo1244-1-616_shadow-1,,tomo1244-1,616_shadow,konun,konun,k o n u n,,BarlowKillian2023,,,^ k o n u n $,default,
tomo1244-1-499_mountainridge-1,,tomo1244-1,499_mountainridge,kore,kore,k o r e,,BarlowKillian2023,,,^ k o r e $,default,
tomo1244-1-734_thunder-1,,tomo1244-1,734_thunder,kuluŋ,kuluŋ,k u l u ŋ,"also /ner lap/, based on Ross (1980)",BarlowKillian2023,,,^ k u l u ŋ $,default,e=kuluŋ (pl)
tomo1244-1-672_spring-1,,tomo1244-1,672_spring,kurur,kurur,k u r u r,reduplication,BarlowKillian2023,,,^ k u r u r $,default,
tomo1244-1-735_tide-1,,tomo1244-1,735_tide,lel,lel,l e l,,BarlowKillian2023,,,^ l e l $,default,
tomo1244-1-341_garden-1,,tomo1244-1,341_garden,lero,lero,l e r o,,BarlowKillian2023,,,^ l e r o $,default,e=lero (pl); buŋ-lero (prefix /buŋ-/)
tomo1244-1-444_lakepond-1,,tomo1244-1,444_lakepond,liep,liep,l i e p,Simon Mangil: <liep>,BarlowKillian2023,,,^ l i e p $,default,ne=liep (sg)
tomo1244-1-680_stonetypeflintstone-1,,tomo1244-1,680_stonetypeflintstone,lioŋgil,lioŋgil,l i o ŋ g i l,,BarlowKillian2023,,,^ l i o ŋ g i l $,default,
tomo1244-1-313_flood-1,,tomo1244-1,313_flood,lo,lo,l o,same as 'full'?,BarlowKillian2023,,,^ l o $,default,
tomo1244-1-58_afternoonevening-1,,tomo1244-1,58_afternoonevening,loʝok,loʝok,l o ʝ o k,contains preposition /lo/?,BarlowKillian2023,,,^ l o ʝ o k $,default,e=loʝok (pl)
tomo1244-1-431_island-1,,tomo1244-1,431_island,luta,luta,l u t a,,BarlowKillian2023,,,^ l u t a $,default,"buŋ-luta ('round island') (prefix /buŋ-/), ka-luta ('long island') (prefix /ka-/)"
tomo1244-1-471_mainland-1,,tomo1244-1,471_mainland,luta pur,luta pur,l u t a + p u r,literally 'island big',BarlowKillian2023,,,^ l u t a + p u r $,default,
tomo1244-1-498_mountain-1,,tomo1244-1,498_mountain,manir,manir,m a n i r,,BarlowKillian2023,,,^ m a n i r $,default,"e=manir (pl), buŋ-manir (prefix /buŋ-/)"
